time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-02-28T02:54:01.590Z,46.1956667,-122.2323333,0.01,0.95,md,7,206,0.02934,0.11,uw,uw60977101,2015-02-28T18:18:30.890Z,"35km NNE of Amboy, Washington",earthquake
2015-02-28T02:26:34.640Z,35.8028333,-117.632,6.67,0.39,ml,13,77,0.03085,0.15,ci,ci37105215,2015-02-28T03:35:47.182Z,"21km N of Ridgecrest, California",earthquake
2015-02-28T02:24:54.000Z,53.3023,-165.0238,12.3,1.8,ml,,,,0.17,ak,ak11523080,2015-03-06T02:20:43.896Z,"105km SSE of Akutan, Alaska",earthquake
2015-02-28T02:18:04.250Z,32.9791667,-115.5316667,11.98,2,ml,23,77,0.07249,0.39,ci,ci37105207,2015-02-28T03:22:26.120Z,"0km WNW of Brawley, California",earthquake
2015-02-28T02:18:02.600Z,35.8363,-97.4684,6.02,2.4,ml,,103,0.041,0.45,us,usc000tus9,2015-03-04T04:13:35.760Z,"6km SW of Guthrie, Oklahoma",earthquake
2015-02-28T02:14:58.670Z,11.8558,142.2141,35,4.6,mb,,117,3.11,0.71,us,usc000ttwy,2015-02-28T10:17:37.795Z,"296km NE of Fais, Micronesia",earthquake
2015-02-28T01:57:40.000Z,61.2672,-151.8142,73.5,1.2,ml,,,,0.64,ak,ak11519440,2015-03-06T02:20:30.639Z,"70km NNW of Nikiski, Alaska",earthquake
2015-02-28T01:57:28.000Z,51.7422,178.6171,85.4,2.1,ml,,,,0.23,ak,ak11523078,2015-03-06T03:52:22.855Z,"24km SSE of Little Sitkin Island, Alaska",earthquake
2015-02-28T01:50:59.000Z,59.7907,-150.734,54.8,1.1,ml,,,,0.25,ak,ak11519435,2015-03-06T02:20:29.936Z,"32km E of Fritz Creek, Alaska",earthquake
2015-02-28T01:46:22.790Z,41.8542,-119.6416,4.1395,1.45,ml,4,224.04,0.152,0.0723,nn,nn00485015,2015-02-28T04:03:42.762Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-28T01:35:34.670Z,38.8153343,-122.7959976,3.84,1.18,md,22,43,0.007376,0.02,nc,nc72402950,2015-02-28T05:58:04.257Z,"5km NW of The Geysers, California",earthquake
2015-02-28T01:34:51.000Z,64.7259,-149.0541,15.2,1.5,ml,,,,0.47,ak,ak11519429,2015-03-06T02:20:08.861Z,"16km N of North Nenana, Alaska",earthquake
2015-02-28T01:22:46.380Z,32.975,-115.5368333,9.54,2.27,ml,30,77,0.07358,0.23,ci,ci37105191,2015-02-28T03:00:26.830Z,"1km SW of Brawley, California",earthquake
2015-02-28T01:18:57.500Z,33.509,-116.4716667,9.72,1.93,ml,64,47,0.041,0.19,ci,ci37105175,2015-02-28T01:52:23.470Z,"19km ESE of Anza, California",earthquake
2015-02-28T01:11:58.000Z,60.6281,-151.8699,73.8,1.5,ml,,,,0.71,ak,ak11519415,2015-03-06T02:20:12.937Z,"32km WSW of Nikiski, Alaska",earthquake
2015-02-28T01:11:57.730Z,33.8198333,-117.4848333,0.01,1.32,ml,32,61,0.03325,0.17,ci,ci37105159,2015-03-02T18:09:59.240Z,"7km SSE of Home Gardens, California",quarry blast
2015-02-28T01:11:52.900Z,19.3117,-155.1258,5.6,1.8,Md,,144,0.02694946,0.22,hv,hv60861226,2015-02-28T01:15:21.849Z,"17km SE of Volcano, Hawaii",earthquake
2015-02-28T01:10:22.410Z,32.975,-115.5375,13.43,2.14,ml,23,77,0.0733,0.32,ci,ci37105167,2015-02-28T03:15:16.060Z,"1km WSW of Brawley, California",earthquake
2015-02-28T01:06:25.610Z,32.9753333,-115.5438333,11.09,2.17,ml,31,76,0.07044,0.27,ci,ci37105151,2015-02-28T06:32:14.489Z,"1km WSW of Brawley, California",earthquake
2015-02-28T01:03:16.303Z,36.4169,-117.034,6.178,0.33,ml,6,191.11,0.304,0.0716,nn,nn00485421,2015-03-03T03:37:16.087Z,"59km SSW of Beatty, Nevada",earthquake
2015-02-28T01:02:50.830Z,16.983,145.9795,10,5.1,mb,,73,0.688,0.77,us,usc000ttwj,2015-02-28T09:06:12.048Z,"76km NNE of Anatahan, Northern Mariana Islands",earthquake
2015-02-28T00:51:06.420Z,40.7803333,-124.3266667,24.58,2.39,md,30,187,0.3952,0.06,nc,nc72402935,2015-02-28T11:04:02.833Z,"12km W of Bayview, California",earthquake
2015-02-28T00:49:35.767Z,41.8271,-119.6182,3.5833,1.21,ml,5,228.78,0.184,0.1839,nn,nn00485013,2015-02-28T04:03:34.901Z,"72km ESE of Lakeview, Oregon",earthquake
2015-02-28T00:44:30.000Z,51.6357,177.9682,61.6,3.2,ml,,,,0.5,ak,ak11519409,2015-03-06T03:53:02.047Z,"50km SW of Little Sitkin Island, Alaska",earthquake
2015-02-28T00:42:53.000Z,60.0607,-140.1831,14.7,1,ml,,,,0.77,ak,ak11523073,2015-03-06T03:52:22.226Z,"62km NNW of Yakutat, Alaska",earthquake
2015-02-28T00:42:37.000Z,51.6577,177.9199,62,3.4,ml,,,,0.47,ak,ak11519411,2015-03-06T03:52:43.320Z,"51km SW of Little Sitkin Island, Alaska",earthquake
2015-02-28T00:42:05.906Z,37.1577,-117.2566,11.2203,0.26,ml,6,174.27,0.251,0.0342,nn,nn00485420,2015-03-03T03:29:52.590Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-28T00:40:43.110Z,42.6867,144.3223,91.45,4.6,mb,,125,1.093,0.95,us,usc000ttw7,2015-02-28T08:43:21.331Z,"32km S of Kushiro, Japan",earthquake
2015-02-28T00:37:56.840Z,37.0858,-97.8721,7.38,2.5,mb_lg,,46,0.022,0.65,us,usc000ttw3,2015-02-28T01:02:05.591Z,"16km ESE of Anthony, Kansas",earthquake
2015-02-28T00:35:34.530Z,37.8471667,-122.0713333,12.58,0.88,md,12,137,0.1023,0.02,nc,nc72402930,2015-03-05T04:46:03.255Z,"3km W of Alamo, California",earthquake
2015-02-28T00:30:19.940Z,36.023,-117.9758333,4.95,0.71,ml,14,110,0.07092,0.12,ci,ci37105135,2015-02-28T01:35:19.419Z,"4km SW of Coso Junction, California",earthquake
2015-02-28T00:13:31.957Z,41.8527,-119.6264,2.797,1.77,ml,5,224.58,0.162,0.1473,nn,nn00484995,2015-02-28T04:03:19.196Z,"70km ESE of Lakeview, Oregon",earthquake
2015-02-28T00:10:43.000Z,64.9937,-147.377,0,1.2,ml,,,,0.4,ak,ak11519401,2015-03-06T02:20:10.166Z,"22km NNE of Badger, Alaska",earthquake
2015-02-28T00:10:13.628Z,41.8665,-119.6443,8.9625,1.32,ml,4,221.98,0.142,0.1527,nn,nn00485404,2015-03-03T02:54:40.771Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-28T00:08:45.000Z,53.3907,-165.7326,22.1,1.5,ml,,,,0.17,ak,ak11523070,2015-03-06T02:20:42.006Z,"75km SE of Unalaska, Alaska",earthquake
2015-02-28T00:06:39.350Z,35.8374,-97.4652,4.45,2.3,ml,,103,0.041,0.48,us,usc000tus3,2015-03-04T02:37:44.675Z,"5km SW of Guthrie, Oklahoma",earthquake
2015-02-27T23:51:03.520Z,38.810833,-122.8153305,2.74,0.43,md,9,104,0.011,0.02,nc,nc72402910,2015-02-27T23:52:40.720Z,"6km NW of The Geysers, California",earthquake
2015-02-27T23:48:54.700Z,17.9253,-66.8684,15,2.3,Md,13,187.2,0.04940734,0.38,pr,pr15058003,2015-02-28T00:18:42.404Z,"6km SE of Guanica, Puerto Rico",earthquake
2015-02-27T23:46:44.720Z,14.0521,-90.8595,94.94,4.8,mb,,118,0.936,1.03,us,usc000ttvt,2015-03-02T04:43:28.791Z,"14km NNW of Puerto San Jose, Guatemala",earthquake
2015-02-27T23:44:01.000Z,54.68,-161.4404,20.1,2.1,ml,,,,0.48,ak,ak11522188,2015-03-04T22:21:55.762Z,"94km SW of Sand Point, Alaska",earthquake
2015-02-27T23:42:49.400Z,38.8226667,-122.8465,3.16,1.47,md,50,40,0.008971,0.09,nc,nc72402905,2015-02-28T04:50:05.515Z,"9km WNW of The Geysers, California",earthquake
2015-02-27T23:38:09.944Z,41.891,-119.5597,4.32,1.92,ml,5,220.18,0.185,0.1793,nn,nn00484970,2015-02-28T00:42:48.600Z,"73km ESE of Lakeview, Oregon",earthquake
2015-02-27T23:37:09.000Z,62.2033,-149.6711,48.9,2.3,ml,,,,0.48,ak,ak11519388,2015-03-04T22:20:16.632Z,"10km ENE of Y, Alaska",earthquake
2015-02-27T23:36:04.510Z,48.2988333,-122.1908333,13.53,1.09,md,6,260,0.07225,0.08,uw,uw60977046,2015-02-27T23:57:32.070Z,"7km NNW of Bryant, Washington",earthquake
2015-02-27T23:31:58.000Z,59.724,-151.4976,44.3,1.6,ml,,,,0.62,ak,ak11519387,2015-03-04T22:19:42.592Z,"6km NNE of Diamond Ridge, Alaska",earthquake
2015-02-27T23:30:45.930Z,33.4695,-116.4823333,14.92,0.79,ml,21,132,0.09673,0.12,ci,ci37105095,2015-03-02T17:58:38.656Z,"20km ESE of Anza, California",earthquake
2015-02-27T23:30:18.040Z,46.6075,-119.8518333,6.9,1.04,md,12,171,0.04906,0.13,uw,uw60977036,2015-02-27T23:42:53.380Z,"9km SSE of Desert Aire, Washington",earthquake
2015-02-27T23:26:03.000Z,60.3169,-143.1176,3.4,1,ml,,,,0.6,ak,ak11519386,2015-03-04T22:19:05.673Z,"47km NW of Cape Yakataga, Alaska",earthquake
2015-02-27T23:22:45.810Z,46.1466667,-122.8605,0.01,0.93,md,12,168,0.08137,0.09,uw,uw60977031,2015-02-27T23:46:05.610Z,"3km E of Kelso, Washington",explosion
2015-02-27T23:20:42.400Z,-21.7843,-70.6008,35.3,3.7,ml,,192,0.666,1.24,us,usc000ttvh,2015-02-28T07:23:16.369Z,"53km NW of Tocopilla, Chile",earthquake
2015-02-27T23:12:31.490Z,36.1346667,-117.8548333,3.89,1.23,ml,17,89,0.01689,0.12,ci,ci37105087,2015-02-27T23:32:53.710Z,"13km NE of Coso Junction, California",earthquake
2015-02-27T23:08:50.000Z,60.2078,-141.3126,0,1,ml,,,,0.34,ak,ak11519385,2015-03-04T22:19:04.962Z,"64km ENE of Cape Yakataga, Alaska",earthquake
2015-02-27T22:58:32.000Z,54.158,-164.6819,26.2,1.9,ml,,,,0.49,ak,ak11519309,2015-03-04T22:19:04.329Z,"71km E of Akutan, Alaska",earthquake
2015-02-27T22:57:22.247Z,41.8585,-119.646,8.5469,2.23,ml,5,223.25,0.147,0.1953,nn,nn00484959,2015-02-28T00:04:56.330Z,"70km ESE of Lakeview, Oregon",earthquake
2015-02-27T22:53:47.000Z,62.131,-149.5021,50.7,2,ml,,,,0.48,ak,ak11519305,2015-03-04T22:19:30.566Z,"18km E of Y, Alaska",earthquake
2015-02-27T22:48:56.870Z,35.8392,-97.469,5.86,2.3,mb_lg,,69,0.044,0.27,us,usc000tus6,2015-03-04T02:37:23.658Z,"5km SW of Guthrie, Oklahoma",earthquake
2015-02-27T22:45:56.420Z,38.985,-111.3666667,3.23,1.25,ml,8,70,0.166,0.11,uu,uu60103122,2015-03-02T22:18:10.160Z,"23km WSW of Ferron, Utah",earthquake
2015-02-27T22:43:19.000Z,60.127,-152.9589,114.4,1.7,ml,,,,0.47,ak,ak11522181,2015-03-04T22:20:59.189Z,"41km SSW of Redoubt Volcano, Alaska",earthquake
2015-02-27T22:40:49.410Z,32.9403,-88.016,4.6,3.1,mb_lg,,64,0.261,0.7,us,usc000ttvd,2015-03-04T02:41:22.073Z,"16km NW of Eutaw, Alabama",earthquake
2015-02-27T22:29:14.000Z,51.4042,-178.3208,52.2,2.1,ml,,,,0.3,ak,ak11522180,2015-03-04T22:21:51.851Z,"54km SSW of Tanaga Volcano, Alaska",earthquake
2015-02-27T22:18:48.720Z,46.8516667,-121.758,3.84,0.37,md,9,72,0.0235,0.07,uw,uw60977006,2015-02-27T22:26:03.490Z,"28km NNW of Packwood, Washington",earthquake
2015-02-27T22:12:56.020Z,48.4623333,-123.538,0.01,0.59,md,3,269,0.1503,0.01,uw,uw60977001,2015-02-28T00:06:35.220Z,"2km WNW of Langford, Canada",explosion
2015-02-27T22:12:37.570Z,38.2605,-122.4093333,6.16,1.24,md,15,81,0.05916,0.1,nc,nc72402885,2015-03-05T04:56:03.191Z,"5km SE of Sonoma, California",earthquake
2015-02-27T22:09:42.780Z,40.4065,-121.4765,8.62,1.09,md,8,143,0.04194,0.08,nc,nc72402880,2015-03-03T20:52:02.099Z,"23km WNW of Chester, California",earthquake
2015-02-27T22:00:22.550Z,38.8308334,-122.8088303,2.57,0.19,md,9,128,0.007491,0.02,nc,nc72402875,2015-02-27T23:20:02.353Z,"7km W of Cobb, California",earthquake
2015-02-27T21:58:34.000Z,59.7211,-139.077,13,1,ml,,,,0.68,ak,ak11522179,2015-03-05T21:42:32.339Z,"41km ENE of Yakutat, Alaska",earthquake
2015-02-27T21:51:33.000Z,59.6151,-151.5244,69.7,1.3,ml,,,,0.6,ak,ak11519304,2015-03-04T22:19:03.694Z,"3km SSE of Homer, Alaska",earthquake
2015-02-27T21:42:40.820Z,46.607,-119.8468333,7.16,0.24,md,4,257,0.04883,0.02,uw,uw60976986,2015-02-27T23:09:20.370Z,"9km SE of Desert Aire, Washington",earthquake
2015-02-27T21:40:14.000Z,65.0069,-147.1545,7.2,0.3,ml,,,,0.18,ak,ak11519303,2015-03-04T22:19:03.003Z,"29km NE of Badger, Alaska",earthquake
2015-02-27T21:33:10.020Z,46.1593333,-123.4316667,0.01,1.47,md,21,81,0.07149,0.23,uw,uw60976981,2015-02-27T22:44:37.230Z,"6km SW of Cathlamet, Washington",explosion
2015-02-27T21:27:23.000Z,59.8683,-152.9624,98.8,1.2,ml,,,,0.24,ak,ak11522176,2015-03-04T22:20:47.116Z,"64km W of Anchor Point, Alaska",earthquake
2015-02-27T21:24:06.416Z,40.1146,-119.6136,9.4817,1.21,ml,11,172.07,0.106,0.1352,nn,nn00484942,2015-02-27T22:35:22.405Z,"52km N of Spanish Springs, Nevada",earthquake
2015-02-27T21:18:48.300Z,19.9857,-155.4623,37.3,2,md,,187.199985024001,0.1527136,0.11,hv,hv60861071,2015-02-27T23:32:27.000Z,"10km S of Honoka'a, Hawaii",earthquake
2015-02-27T21:15:46.700Z,33.481,-116.4571667,13.46,1.05,ml,28,104,0.09811,0.28,ci,ci37105031,2015-02-27T23:06:28.480Z,"22km ESE of Anza, California",earthquake
2015-02-27T21:12:55.000Z,60.8323,-151.003,57.5,1.1,ml,,,,0.35,ak,ak11519300,2015-03-04T22:19:00.626Z,"22km NE of Nikiski, Alaska",earthquake
2015-02-27T20:59:27.000Z,59.9392,-151.8997,66.7,1.9,ml,,,,0.75,ak,ak11519297,2015-03-04T22:19:32.408Z,"18km NNW of Anchor Point, Alaska",earthquake
2015-02-27T20:56:45.000Z,19.1021,-68.8823,40,3.4,Md,6,342,1.79213899,0.25,pr,pr15058002,2015-02-28T17:59:48.040Z,"21km NE of Miches, Dominican Republic",earthquake
2015-02-27T20:56:27.000Z,63.017,-150.9978,113.5,1.2,ml,,,,0.43,ak,ak11519226,2015-03-04T22:19:31.824Z,"89km NNW of Talkeetna, Alaska",earthquake
2015-02-27T20:55:59.000Z,62.1168,-141.9467,19,0.8,ml,,,,0.69,ak,ak11522172,2015-03-05T21:42:31.752Z,"145km SSE of Tok, Alaska",earthquake
2015-02-27T20:51:15.940Z,35.4331667,-120.5726667,0.01,1.47,md,32,55,0.03368,0.1,nc,nc72402860,2015-02-28T04:00:15.027Z,"5km NE of Santa Margarita, California",quarry blast
2015-02-27T20:32:15.000Z,50.4861,-174.0794,13.1,2.9,ml,,,,0.34,ak,ak11519225,2015-03-04T22:19:39.418Z,"190km S of Atka, Alaska",earthquake
2015-02-27T20:32:07.000Z,57.8576,-138.7506,32.9,2,ml,,,,0.36,ak,ak11522170,2015-03-05T21:42:33.831Z,"187km WSW of Gustavus, Alaska",earthquake
2015-02-27T20:31:26.310Z,44.212,-122.852,0.01,1.82,ml,5,138,0.09762,0.1,uw,uw60976891,2015-02-27T22:13:11.670Z,"19km ENE of Coburg, Oregon",explosion
2015-02-27T20:26:27.180Z,36.0695,-117.6431667,8.84,0.12,ml,10,104,0.1084,0.12,ci,ci37104999,2015-02-27T22:41:01.169Z,"28km E of Coso Junction, California",earthquake
2015-02-27T20:23:10.300Z,36.2661,-97.3809,6.809,3.3,ml,,46,,0.62,us,usc000ttu2,2015-03-01T20:26:19.163Z,"8km WSW of Perry, Oklahoma",earthquake
2015-02-27T20:22:17.120Z,38.8395004,-122.8266678,2.23,1.17,md,27,49,0.006947,0.03,nc,nc72402850,2015-02-27T21:29:03.698Z,"9km WNW of Cobb, California",earthquake
2015-02-27T20:19:59.750Z,36.5841667,-121.1876667,3.78,0.77,md,13,108,0.009457,0.05,nc,nc72402845,2015-03-05T04:46:03.135Z,"21km NE of Soledad, California",earthquake
2015-02-27T20:19:42.000Z,59.9598,-152.94,97.5,1.5,ml,,,,0.46,ak,ak11519223,2015-03-04T22:19:41.776Z,"59km S of Redoubt Volcano, Alaska",earthquake
2015-02-27T20:11:42.710Z,33.9378333,-116.8506667,22.83,1.32,ml,9,254,0.253,0.14,ci,ci37104991,2015-02-27T23:29:29.461Z,"3km ENE of Banning, California",earthquake
2015-02-27T20:07:50.310Z,33.4715,-116.5765,10.08,1.57,ml,50,68,0.03157,0.16,ci,ci37104983,2015-02-27T23:26:46.870Z,"13km SE of Anza, California",earthquake
2015-02-27T20:01:57.000Z,62.4181,-148.2717,14.7,1.5,ml,,,,0.64,ak,ak11519221,2015-03-04T22:19:33.707Z,"75km NNE of Sutton-Alpine, Alaska",earthquake
2015-02-27T19:56:37.000Z,62.9665,-150.9612,111.5,1.1,ml,,,,0.23,ak,ak11522167,2015-03-04T22:21:39.896Z,"83km NNW of Talkeetna, Alaska",earthquake
2015-02-27T19:44:17.540Z,16.8872,145.843,35.17,4.7,mb,,76,0.557,0.75,us,usc000ttu4,2015-02-28T17:09:49.655Z,"61km NNE of Anatahan, Northern Mariana Islands",earthquake
2015-02-27T19:40:17.910Z,39.2753333,-111.9865,3.6,1.29,md,7,209,0.176,0.18,uu,uu60103102,2015-03-02T22:11:58.220Z,"19km NW of Gunnison, Utah",earthquake
2015-02-27T19:39:49.270Z,38.8246651,-122.8450012,1.99,0.43,md,11,77,0.01576,0.03,nc,nc72402830,2015-02-27T20:34:01.630Z,"9km NW of The Geysers, California",earthquake
2015-02-27T19:31:26.000Z,62.2779,-151.4281,88,1.3,ml,,,,0.43,ak,ak11522166,2015-03-04T22:21:38.683Z,"68km W of Talkeetna, Alaska",earthquake
2015-02-27T19:12:24.840Z,38.8235016,-122.8431702,1.86,0.55,md,8,107,0.00637,0.02,nc,nc72402815,2015-02-27T19:27:07.012Z,"9km NW of The Geysers, California",earthquake
2015-02-27T19:04:05.750Z,33.0708333,-114.995,0.01,1.75,ml,7,132,0.09936,0.08,ci,ci37104975,2015-02-27T23:23:02.220Z,"46km NE of Holtville, California",quarry blast
2015-02-27T19:02:41.040Z,-37.1304,52.4582,13.18,4.9,mb,,66,9.303,0.98,us,usc000ttth,2015-02-28T16:36:11.912Z,"South Indian Ocean",earthquake
2015-02-27T19:01:09.220Z,34.6428333,-119.1211667,1.1,1.9,ml,25,47,0.09123,0.38,ci,ci37104967,2015-02-27T19:12:14.840Z,"23km S of Pine Mountain Club, California",earthquake
2015-02-27T19:00:24.000Z,64.9276,-147.5993,12,0.8,ml,,,,0.39,ak,ak11519129,2015-03-04T22:19:41.193Z,"11km NNE of Fairbanks, Alaska",earthquake
2015-02-27T19:00:10.790Z,1.0461,-77.4876,113.92,4,mb,,92,1.254,1.25,us,usc000tttf,2015-02-28T16:10:29.187Z,"2km SE of Imues, Colombia",earthquake
2015-02-27T18:56:55.290Z,40.115,-122.7736667,10.53,1.81,md,14,93,0.06256,0.09,nc,nc72402810,2015-02-28T01:36:03.980Z,"33km WNW of Rancho Tehama Reserve, California",earthquake
2015-02-27T18:55:01.700Z,19.3963,-155.6195,3.2,0.7,md,,147.599988192001,0.008983153,0.14,hv,hv60860946,2015-02-27T23:32:29.000Z,"25km NW of Pahala, Hawaii",earthquake
2015-02-27T18:36:37.610Z,38.8181648,-122.7803345,2.23,0.92,md,12,53,0.004906,0.02,nc,nc72402800,2015-02-27T18:38:15.730Z,"4km W of Cobb, California",earthquake
2015-02-27T18:34:40.850Z,38.8190002,-122.7818298,2.18,1,md,14,92,0.01476,0.01,nc,nc72402795,2015-02-27T18:36:21.410Z,"5km W of Cobb, California",earthquake
2015-02-27T18:29:09.000Z,61.0054,-147.2371,18.2,1.7,ml,,,,0.49,ak,ak11519064,2015-03-04T22:19:35.300Z,"49km WSW of Valdez, Alaska",earthquake
2015-02-27T18:24:50.000Z,63.2428,-151.1467,8.8,0.7,ml,,,,0.25,ak,ak11522163,2015-03-05T21:42:33.228Z,"111km W of Cantwell, Alaska",earthquake
2015-02-27T18:24:21.550Z,38.8371667,-122.7816667,2.34,1.84,md,50,66,0.006811,0.05,nc,nc72402790,2015-02-28T02:31:03.646Z,"5km WNW of Cobb, California",earthquake
2015-02-27T18:18:06.000Z,53.5715,-166.1655,44.2,2.5,ml,,,,0.38,ak,ak11519062,2015-03-04T22:19:11.468Z,"41km SE of Unalaska, Alaska",earthquake
2015-02-27T18:16:15.140Z,40.1205,-122.7728333,10.56,2.32,md,17,62,0.05729,0.19,nc,nc72402785,2015-02-28T03:00:08.276Z,"33km WNW of Rancho Tehama Reserve, California",earthquake
2015-02-27T18:14:30.870Z,38.8255005,-122.8440018,2.35,1.01,md,16,72,0.007402,0.02,nc,nc72402780,2015-02-27T18:46:04.978Z,"9km NW of The Geysers, California",earthquake
2015-02-27T18:14:26.490Z,36.0195,-117.9631667,3.66,0.27,ml,11,188,0.06015,0.15,ci,ci37104935,2015-02-27T22:18:37.636Z,"3km SSW of Coso Junction, California",earthquake
2015-02-27T18:10:07.000Z,65.1814,-149.0674,17.3,0.4,ml,,,,1.1,ak,ak11519061,2015-03-05T21:42:35.121Z,"62km NW of Ester, Alaska",earthquake
2015-02-27T18:03:40.690Z,38.8235,-122.8443333,2.53,1.47,md,47,40,0.007277,0.04,nc,nc72402770,2015-02-28T03:25:05.396Z,"9km NW of The Geysers, California",earthquake
2015-02-27T17:59:22.690Z,36.0096667,-120.5683333,1.89,0.38,md,16,112,0.02572,0.03,nc,nc72402765,2015-02-27T22:56:03.162Z,"23km SW of Coalinga, California",earthquake
2015-02-27T17:53:17.000Z,61.3103,-145.0766,15.7,1,ml,,,,0.75,ak,ak11519060,2015-03-04T22:18:58.079Z,"41km WSW of Chitina, Alaska",earthquake
2015-02-27T17:47:37.000Z,61.7895,-141.1308,10.9,0.9,ml,,,,0.24,ak,ak11519059,2015-03-04T22:18:57.431Z,"177km ENE of Chitina, Alaska",earthquake
2015-02-27T17:43:54.000Z,65.1514,-148.9819,8.6,1.9,ml,,,,0.61,ak,ak11519001,2015-03-04T22:19:34.598Z,"56km NW of Ester, Alaska",earthquake
2015-02-27T17:36:51.140Z,16.9494,145.918,17.99,5,mb,,50,0.636,0.65,us,usc000ttql,2015-02-28T16:01:34.418Z,"70km NNE of Anatahan, Northern Mariana Islands",earthquake
2015-02-27T17:33:50.000Z,60.8746,-152.6167,11.2,1.5,ml,,,,0.58,ak,ak11518999,2015-03-05T21:42:16.046Z,"43km N of Redoubt Volcano, Alaska",earthquake
2015-02-27T17:31:47.000Z,51.9674,-173.7449,67,1.8,ml,,,,0.07,ak,ak11522156,2015-03-04T22:21:35.373Z,"40km SE of Atka, Alaska",earthquake
2015-02-27T17:23:11.300Z,47.4606,-115.8078,2,2.7,md,,82,0.535,0.58,us,usc000ttti,2015-02-28T15:00:33.339Z,"1km SSW of Mullan, Idaho",earthquake
2015-02-27T17:14:53.480Z,37.6703333,-118.8485,6.96,0.74,md,17,112,0.02785,0.03,nc,nc72402760,2015-02-27T20:17:03.679Z,"11km ENE of Mammoth Lakes, California",earthquake
2015-02-27T17:02:27.000Z,53.0211,-166.6595,25.6,1.9,ml,,,,0.92,ak,ak11522155,2015-03-04T22:21:34.196Z,"95km S of Unalaska, Alaska",earthquake
2015-02-27T16:59:25.000Z,63.947,-148.7715,113.8,1.2,ml,,,,0.38,ak,ak11518990,2015-03-04T22:18:56.768Z,"13km NE of Healy, Alaska",earthquake
2015-02-27T16:52:01.970Z,16.9849,145.8317,23.45,4.8,mb,,89,0.65,0.8,us,usc000ttq8,2015-02-28T00:54:39.967Z,"71km NNE of Anatahan, Northern Mariana Islands",earthquake
2015-02-27T16:48:16.910Z,38.9401667,-123.0088333,9.13,1.11,md,27,153,0.07271,0.06,nc,nc72402750,2015-03-05T08:22:06.559Z,"13km SW of Lakeport, California",earthquake
2015-02-27T16:48:11.000Z,65.5966,-152.3781,2.2,1.3,ml,,,,0.93,ak,ak11518986,2015-03-05T21:42:38.420Z,"49km NNW of Tanana, Alaska",earthquake
2015-02-27T16:45:33.000Z,61.3097,-149.4773,30,1.4,ml,,,,0.61,ak,ak11518983,2015-03-04T22:19:40.609Z,"23km SSE of Knik-Fairview, Alaska",earthquake
2015-02-27T16:45:20.520Z,17.0008,145.8354,29.85,5,mb,,93,0.666,0.66,us,usc000ttp5,2015-02-28T00:47:49.303Z,"73km NNE of Anatahan, Northern Mariana Islands",earthquake
2015-02-27T16:39:17.490Z,38.805,-122.8035,1.67,1.17,md,44,41,0.007057,0.06,nc,nc72402745,2015-02-28T04:06:04.573Z,"5km NW of The Geysers, California",earthquake
2015-02-27T16:37:21.600Z,35.9296667,-117.9468333,2.43,0.69,ml,13,137,0.09036,0.14,ci,ci37104903,2015-02-27T22:16:26.748Z,"4km WSW of Little Lake, California",earthquake
2015-02-27T16:29:24.930Z,38.8373337,-122.7838364,1.98,0.46,md,10,107,0.005194,0.01,nc,nc72402735,2015-02-27T18:47:02.509Z,"5km WNW of Cobb, California",earthquake
2015-02-27T16:27:56.794Z,41.8679,-119.6529,2.5538,2.13,ml,5,123.17,0.137,0.1537,nn,nn00484896,2015-02-27T20:32:44.517Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-27T16:25:32.300Z,34.2211667,-117.4283333,14.72,1.35,ml,35,37,0.04998,0.29,ci,ci37104887,2015-02-27T19:08:19.060Z,"2km W of Devore, California",earthquake
2015-02-27T16:24:50.580Z,16.9175,145.8377,19.69,5.7,mb,,94,0.585,1,us,usc000ttnw,2015-02-28T00:27:52.122Z,"64km NNE of Anatahan, Northern Mariana Islands",earthquake
2015-02-27T16:22:05.254Z,41.8651,-119.6802,3.2026,1.36,ml,4,221.51,0.124,0.1005,nn,nn00485380,2015-03-03T00:28:56.918Z,"65km ESE of Lakeview, Oregon",earthquake
2015-02-27T16:16:54.610Z,38.7518349,-122.7229996,2.48,0.51,md,6,166,0.01686,0.03,nc,nc72402730,2015-02-27T18:16:02.799Z,"4km SE of The Geysers, California",earthquake
2015-02-27T16:16:03.810Z,38.8236667,-122.8443333,2.84,0.34,md,24,50,0.007288,0.06,nc,nc72402725,2015-02-28T01:44:02.848Z,"9km NW of The Geysers, California",earthquake
2015-02-27T16:15:15.000Z,63.2098,-150.7474,125.1,1.1,ml,,,,0.49,ak,ak11522151,2015-03-04T22:21:32.614Z,"92km WSW of Cantwell, Alaska",earthquake
2015-02-27T16:14:05.450Z,34.004,-116.8308333,17.78,0.72,ml,16,75,0.0365,0.15,ci,ci37104879,2015-02-27T22:13:02.948Z,"10km NNE of Banning, California",earthquake
2015-02-27T15:54:34.000Z,35.1728333,-119.0306667,19.44,1.68,ml,25,89,0.1706,0.19,ci,ci37104871,2015-02-27T22:10:58.061Z,"14km SW of Lamont, California",earthquake
